place_id,name,primary_type,address,latitude,longitude,rating,user_rating_count,distance_to_center_m,review1_rating,review1_text,review1_author,review1_publish_time,review2_rating,review2_text,review2_author,review2_publish_time,review3_rating,review3_text,review3_author,review3_publish_time,review4_rating,review4_text,review4_author,review4_publish_time,review5_rating,review5_text,review5_author,review5_publish_time
ChIJV06wIkQayUwR1KuocbnpB-4,Starbucks,food_store,"705 Rue Sainte-Catherine O #2149, Montréal, QC H3B 4G5, Canada",45.5025826,-73.5718536,4.1,458.0,62.0,4.0,"Grande Americano
Please do not overfill with water. Leave 1 inch of space otherwise you break the taste.
Do not stir the drink. Breaks crema.
Do not fill water roughly in the middle. Breaks crema. The hot water stream should go along the cup and a gentle pour. Not in middle.

If done properly, just the 1st few sips make up for the price tag. Unfortunately, the new recruits are rushing the Americanos.
Share my message and revisit their training please.",Jean-Louis Dumoulin,2026-01-13T19:19:39.013384376Z,1.0,"I had a very frustrating and uncomfortable experience at this location today. I tried to show the barista a photo of a recipe for my drink, but she flatly told me, ""I can't read,"" and refused to look at the screen. Instead of finding a professional way to assist, she demanded that I read the recipe out loud to her and repeatedly told me to ""speak louder"" in an aggressive tone.
The entire interaction felt cold, mechanical, and frankly, quite demeaning. After checking other reviews, I noticed I’m not the only one who has experienced this kind of rudeness from the same staff member (similar to the review by Sophie Dg 4 weeks ago). Whether it’s a lack of training or a personal attitude issue, this level of service is unacceptable for Starbucks. I won't be coming back to this location.",Jin Liu,2026-01-07T07:46:42.154731539Z,3.0,"Service is slowwwww, people are in a rush, you can’t take more than 10 minutes for a coffee… location is nice and dynamic, but service is not so much. They also need those order machines like mcdonald to speed things up ..",james kloshteinjaghen,2026-01-08T15:14:54.102293361Z,1.0,"Very disappointed with the service today.
I came in to pick up my mobile order, and the Asian girl working was extremely rude for no reason. She yelled at me and acted like I was trying to steal the drink I literally ordered from the app. It was honestly ridiculous and so unprofessional.
I love the drinks here, but after today’s experience, I’m not sure I’ll be coming back to this location.",Sophie Dg,2025-12-10T00:13:41.599816255Z,1.0,Everytime i ask for light ice they fill the cup half way up! Literally do your job! very disappointed and employees that do this should get fired! service is very slow especially in rush hours!,Elia,2026-01-27T02:35:30.882196137Z
ChIJZecx1EYayUwRW4_SnxLt4qo,Comptoir du chef,restaurant,"2075 Rue Metcalfe, Montréal, QC H3A 3S4, Canada",45.5021583,-73.5749443,4.2,41.0,187.7,5.0,"I've been coming here for many years to get the best meals I can get for the money downtown. You'll pay a little more, but the meals are almost always spectacularly good. I eat meat and fish, and the typical meals always include one or the other, served with either rice, potatoes, and pasta. This week's delicious offering was a chicken pesto served with green beans and rice. Delicious!

Their soups are the best I've had in the downtown area, and their breakfast offerings are also very good, but the downside is they stop serving them at 10:00.

For me, Comptoir du Chef are the best lunches you can get downtown.",John Campbell,2024-03-14T14:30:49.097852Z,2.0,"The food is ok, but not more than that. The attendants'  demeanor is often dictated by the manager/owner ?, who for lack of better words, is plain rude to them and to the customers. Her arrogant style personally puts me off and her improvisation of how to order is confusing at best. No, I don't recommend.",Rosanna Z.M.,2025-01-15T18:19:54.817671Z,5.0,"Super good choice of meals, they have a lot of vegetarian choice. The meals are healthy, i order 2 chicken plates and couscous salad for 30$ i feel it is a good price. And the portions are good. It is an excellent place for take out, not for dine in it is a bit small.",Ely,2023-06-20T16:11:24.518497Z,4.0,"Amazing and incredibly friendly staff always with a huge smile on. Place is small, simple, and to the point. They only do takeout but their concept works great. Go in, buy your food, and get out. Large variety of different dishes to choose from especially for lunch. Food is always fresh and looks great. However, it's quite pricey for the most part but there are things that you can order for a very reasonable price (usually for breakfast).",ZIO FABRI,2017-08-21T15:38:42.849Z,5.0,"Premium Takeout meals...I visit every week..
Trust and Quality are always my criteria for food Purchases..
Comptoir checks those boxes...Staff are efficient and Friendly ..
Metcalf is my Preferred location ...:
Veggie options too!
:))",P. Melanson,2024-01-19T17:53:22.963313Z
ChIJ_U899ywbyUwRcDCJf5C0Jgg,kiosQ café,coffee_shop,"1500 Av. McGill College, Montréal, QC H3A 3J6, Canada",45.5023402,-73.5723526,4.5,56.0,41.5,5.0,"I've become a loyal customer to this spot! The baristas are so nice, the seasonal drinks are always delicious and service is quick. ❤️✨",Alexia Côté,2026-01-28T17:22:40.322516099Z,5.0,Probably my favourite place for a healthy choice when it comes to coffee shops. The almond milk is fresh. Nothing is overly sweet. You can add sugar to your coffee or matcha but that is really up to you!,Steve Naraine,2024-04-13T00:37:20.879650Z,3.0,There is usually a line up but it moves quickly. The staff are friendly and efficient. The coffee is good and there is a small seating area with large tables to eat or work. It is overall a bit cramped but understandable given the location.,S Foo,2024-09-15T18:10:54.483937Z,5.0,"I love grabbing coffee from this café, Their coffee is always on point, and Abby, who works there, is super friendly and welcoming. Definitely a great spot for a quick pick-me-up! 🤩",nakisa izadi,2024-08-28T18:10:13.841209Z,5.0,"Best service ever , you must try the lavender ice coffee , sooooooo good ,",Ilove montreal,2025-06-28T18:37:11.945935668Z
ChIJa2TV4EYayUwRvC6xfXCW8kA,Café Humble Lion (Sherbrooke),coffee_shop,"904 Rue Sherbrooke O, Montréal, QC H3A 1G3, Canada",45.5032628,-73.57490349999999,4.3,740.0,188.8,5.0,"Visited today and come to this location often with coworkers. Always efficient and delicious tasting drinks. All the baristas here are nice , but the one who served us today was in particular very friendly and nice. Just adds a good vibe to the service . This place still knows what customer service is suppose to be like. I love coming here and kudos to the wonder staff and baristas here. To the barista today around 315pm, thank you for the great service !",Haris Qureshy,2025-11-28T22:49:25.853064768Z,5.0,"This has the best coffee we have found across Canada! We’ve been on a long trip and all the major stopoffs across the country! Here we have superfast service, great coffee and even skinny milk!
We are very grateful for the three days we have spent in the wonderful coffee we have consumed!
We bought at least 2 cups per day!
Awesome!",Craig Lewis,2025-05-27T14:13:16.542545Z,4.0,"I love the drinks here, especially the seasonal ones! The chai is my favourite :) scones and cookies are also pretty solid!

The staff is super nice and drinks are made fairly quickly. The only cons are the lack of seating (it’s hard to find a table) and how loud it can get during the day, so it’s not an ideal work/study spot. Still, great to catch up with friends if you’re in the downtown area!",Maria L,2025-09-27T17:39:44.963580241Z,3.0,"I went in the morning and got a small matcha with white chocolate syrup and it was so good, honestly one of the best matchas I’ve had. I went back later in the day for a large one but that time it tasted completely different, basically like milk with just a tiny hint of matcha. I don’t know if it’s because they use the same amount of matcha for all sizes or something, but the ratio felt super off. I really hope it was just a one-time thing because the small one was incredible and I’d love to go back without worrying it’ll taste like milk again.

edit: even with an extra matcha shot and syrup, the large format still tastes like straight up milk",Coumba-Lina,2025-10-16T15:05:16.241030166Z,5.0,Always love trying new coffee shops! Found this one just walking near the university. It must be good if it’s near college students who need to stay up late to study😌.  I got an iced mocha latte. It was good and a small portion. I would’ve wanted a slightly larger one next time. It was good and I enjoyed it after our hike up Mont Royal. I also bought a bag of coffee beans as it smelled good!,Yasmin Adams,2023-10-05T17:32:12.527752Z
ChIJc7MdnAobyUwRg9Evs95MJyE,Columbus Café & Co,coffee_shop,"2020 Blvd Robert-Bourassa, Montréal, QC H3A 2A5, Canada",45.5039643,-73.5722856,3.3,154.0,148.3,5.0,"I’ve come here a few times and every time I’ve had a lovely experience! They have great coffee and snacks and the staff here are super sweet. The atmosphere is also very welcoming and calm, which makes it a perfect spot for studying or getting some work done. If you want a nice chill cafe, I highly recommend coming here!",Charlie The cat,2025-03-03T00:44:58.845844Z,3.0,"Cheesecake was sooo stale when i ordered it. I understand it was closing time but the quality was overall quite disappointing.

FYI, communication was quite difficult as the staff here didnt understand English. The service here isnt too friendly either. Maybe language barrier..? Idk",Su,2025-07-19T23:37:09.082525705Z,1.0,"I want to give 0 star to the service. I went to this coffee shop today to buy a cheesecake, and the service I received was completely unacceptable. The staff was extremely rude, with an angry expression the entire time. She even stared at me all the way as I was leaving, which made me feel very uncomfortable and disrespected. I am pregnant, and her behavior left me feeling unwell and upset. There was absolutely no reason for her to treat a customer this way, especially when I spoke politely the whole time. I hope the management takes this seriously and addresses such behavior immediately.",Rebecca Wang,2025-10-16T17:46:57.147274651Z,2.0,"Great location, however the staff were hostile and ruined the experience of being there. I forgot to add non-dairy milk to my order (which is my bad), but afterwards was told it’s too late to change the milk even if I pay extra and I should “order correctly next time”. They then yelled at me from across the cafe when my order was ready. Won’t be going back.",Emilie Brunet,2025-08-25T17:34:57.911504784Z,5.0,"On a stroll near mcgill metro, I happened to pass by this excellent location.Upon entry, I was greeted by the sweetest staff and the overall ambiance was great,especially the music!I could imagine coming here to complete work,study etc. I had the breakfast sandwich and it was very flavourful,accompanied by a espresso this was a great experience.",Aly Chakiri,2025-11-25T04:19:52.287245556Z
ChIJfZ6w9dgbyUwRfVmfXP16850,Starbucks,coffee_shop,"977 Rue Sainte-Catherine O, Montréal, QC H3B 4W3, Canada",45.5009531,-73.57223119999999,3.2,214.0,191.8,5.0,I ordered a caramel crunch frap and it was possibly the best drink of my entire life! I don’t think there is anyone better at their job than Coralie! The drink was genuinely perfect in every way and Eloise was also incredibly nice!! She took my order quickly and with a smile and I will definitely be returning soon!,Sofia Oroszlan,2025-10-11T22:28:31.280886990Z,4.0,"I’ve been stopping by this Starbucks quite a bit over the past few weeks on my way to work. Every time, the staff is very welcoming and my drinks are always well made. The last few times, I believe Madi and Eloise have been taking my orders, and they always greets me (and other customers) with a big smile. They are also very patient with my not-so-great French😅, and I’m always impressed by how easily baristas switch between French and English😱.

The only small downside is that there’s no seating inside, but luckily there’s a food court nearby where I sometimes stop to enjoy my coffee.",Caroline Durocher,2025-10-11T22:29:26.854168685Z,1.0,"I really wish that I was dreaming Honestly, today I came here for my iced shaken, oat espresso, and believe it or not, despite it being the most common order ever, These workers that are supposed to be workers like they’re supposed to know their stuff you know? Didn’t know what an ice Shaken oat espresso was, Somehow, they even claimed that the Starbucks wasn’t affiliated with the actual brand And that they don’t serve iced shaken oat espresso , I show them the full composition of my drink on the app and somehow he still cannot figure it out. He calls out for his friends in the back and none of them know when an ice shaken out espresso is. So they just like figure out something and I have to show them how to make the drink because I’m watching this lady make my drink and  And I could not believe my eyes she was brewing an espresso in a plastic cup. She asked me how many shots I wanted. I was like girl how am I supposed to know you’re the worker you know the recipe I’m just ordering? She poured the espresso over the ice, believe it or not this is actually unbelievable. I don’t even work at Starbucks and I know how it’s supposed to Be done and this worker that’s supposed to be working 8 hour shifts Does not know what an iced shaken oats espresso is, The end of the day I did not get my iced shaken oat espresso. She did not put any pumps of brown sugar as listed in the recipe. She did not add any cold foam and she did not add any cinnamon matter of fact, I had to tell her how to do the entire thing, but as I don’t work there, I don’t know everything so please if you’re gonna hire people make sure that you give them some sort of training

Never come back this is ridiculous also, I wanna point out that they genuinely said that you could not use your points card here which makes no sense because I’ve been here before and you can clearly use your points cards because this is Starbucks… declaimed or at least lied that we could
to cut this short for you, this was the worst drink of my life the worst Starbucks of my life, the most ridiculous experience I’ve had ever",inasse majd,2025-09-20T22:46:15.482746598Z,3.0,"This Starbucks is barebones but you can sit downstairs in the food court, which is quite nice. The servers were giggling & practically screaming with each other so I could barely hear the actual person serving me. The food was actually very good though slightly burnt. The drink wasn’t watered down & the sandwich was toasted not microwaved. I had to convince my server my card was real, which was stigmatizing, IMO. There were no refills with membership card. Wasn’t a true Starbucks experience IMO.",S.E. McKenzie,2025-03-11T13:10:06.231700Z,4.0,A modern and airy Starbucks located centrally downtown making it a perfect Grab-and-Go branch but will miss the chance to sit and chat with friends in-store. The staff are friendly with welcoming smiles. They seemed very efficient and coordinated in dealing with the non-stop rush of customers.,Angelito LeMontréalais,2022-07-07T01:18:14.854597Z
ChIJh9CqcUQayUwRD5aOE7qK-z4,Tunnel Espresso Bar Time Out,coffee_shop,"Time Out Market, Montréal, QC H3B 2Y5, Canada",45.503331,-73.5716032,4.2,241.0,110.5,5.0,"I visited this espresso bar last Saturday and had a wonderful experience. We ordered two cappuccinos and a cookie that tasted just like tiramisu — everything was incredibly fresh and delicious. The lady working there was also extremely polite, which made the visit even better. The atmosphere was warm and inviting, and the quality of the drinks really stood out.
Highly recommend stopping by if you’re in the area. It’s definitely worth it!",ArdalanMozayanfar,2026-01-21T15:26:27.624591754Z,1.0,"Brutal cost equation...small, medium and large in the photo. Maybe 30 ml difference between medium and large but think it is less. You pay more per volume with the large! These three drinks cost over $24 with tax and some insane tip percentage. When you work out that small was $8 it is just a massive rip off. Will search for a Starbucks before I order any local coffee again. I suggest you do the same.",Nancy Chan,2025-12-17T06:14:43.615858612Z,1.0,"Matcha latte was just ok. But the service is terrible, the guy at cashier looked like the world owe him something. Looked irritated everytime he saw a customer, and didnt even say a simple hi. He also looked like he’s lowkey saying “smh” when i wanted my matcha latte iced instead of hot. Also, who came up with the idea of stamping their logo on a glossy paper cup???",TIff C,2025-10-16T01:34:24.244388525Z,5.0,"Super cool and hype place, love their little drinkies 💕 Their cookies are also very good 😊",Darouny,2025-10-21T20:04:58.753665343Z,5.0,"March 09, 2023

Walking around, I came across Tunnel Espresso Bar earlier today. I ordered a Cappuccino, and a Tiramisu cookie. LOVED the Cappuccino so much that I went back several hours later with my husband and ordered another one. My husband had an Espresso and Kinder cookie that tasted so DELICIOUS. Service was good and friendly.

We will definitely visit next time we're in Montreal. Thank you! 😊",Princess Arlene,2023-03-11T19:43:23.984023Z
ChIJhV_Qm0YayUwRTpOJxodR3k4,Presse Café (BNP),coffee_shop,"1981 Av. McGill College, Montréal, QC H3A 2W8, Canada",45.5034005,-73.5725873,4.5,19.0,83.1,5.0,"They always welcome every customer with a huge smile, big positive energy. From breakfast to lunch, the food is amazing. It's the spot I typically stopped by for my 1st coffee to Kickstart my day.",Natasha DG,2026-01-16T12:24:16.345506655Z,5.0,"Despite currently being hidden away behind heavy construction, Presse Café is a nice spot with very friendly service. The drinks here are quite good and reasonably priced. Staff friendliness was definitely the highlight on my particular visit.",Natan Sakajiri,2022-03-19T03:06:52.683470Z,2.0,Not a cafe,De Popo,2026-02-03T20:03:33.118821628Z,5.0,"Absolutely delicious! Very fresh. A good, generous portion. Plus, the customer service is fantastic. Thank you!",Sophie Proulx,2023-03-30T17:10:10.159803Z,5.0,"The staff were always smiling, pleasant, and positive. The portions were good and the quality was good.",Stephane Charlebois,2026-01-13T17:01:49.958496193Z
ChIJiX0mJ9QbyUwRmhe7tCdyYa4,Second Cup Coffee,coffee_shop,"2020 Blvd Robert-Bourassa bureau 2160, Montreal, QC H3A 2A5, Canada",45.5040975,-73.5722315,3.7,25.0,163.7,5.0,"I have been there around 10 times total and always got some kind of coffee drink and it was always really good. It is kinda pricey but not anymore than starbucks.
I tasted a monster brownie recently too and it was great.
I dint really like the caramel cheesecake tough because it was dry.
I can't speak for the other food items.",Adriana Bl,2023-11-08T16:03:32.891065Z,2.0,"Order a Hot chocolate with whip cream and charge .70$ ok… and I got a carrot muffin which is dry and old. Btw it’s 9:30am. Normally in the morning it’s supposed to be fresh. 10$ for 2 items, I don’t think I will be coming back. The service is slow, a husband and wife manage the cash and order.",susan tran,2023-01-26T15:04:00.999268Z,1.0,The cafe latte is so bad ! Why you put this huge amount of cinnamon in it ! I threw the cup after few sips it was so disgusting. If i wanna drink such thing i would just go and add cinnamon to a cup of water instead paying five bucks for this,Malak Omar,2025-09-12T21:28:17.400659255Z,5.0,"I had the pleasure of visiting the Second Cup café located at the McGill metro station recently, and I must say, the experience was delightful. The standout feature for me was their frappes, which were exceptionally good. The blend was smooth, the flavors well-balanced, and each sip was a refreshing burst of joy. The café itself had a cozy atmosphere, making it a perfect spot for a quick break or a leisurely sip. The staff were friendly and efficient, adding to the overall positive experience. If you find yourself near McGill metro station and in need of a cooling, tasty beverage, I highly recommend stopping by this Second Cup for one of their delectable frappes.",GL Francesco,2024-01-30T20:56:38.314674Z,3.0,"Edit- changed from 1 to 3 stores for the  customer service at the central office.
Original: This place is overpriced but the service is horrendous. They served an Egg nog latter HEAVILY peppered with Cinnamon and with a rot after taste to the point I choked on it. I couldn't drink it. Instead of providing a new one, they looked befuddled pointing at their fake oat nog - wouldn't try the bad drink or even smell their oat nog to see if it was good. I spent 8 dollars and nothing was given as a substitute even though I left the drink there to show this wasn't about taking more than I paid. I would call what they did stealing - especially if you're advertising egg nog and it isn't that!",Chloe Garcia,2024-12-21T00:55:52.116307Z
ChIJieCGEqcbyUwRU6zS6lrfk5Q,Le Boulevardier Restaurant,french_restaurant,"2050 Rue Mansfield, Montréal, QC H3A 1Y9, Canada",45.5024978,-73.5744309,4.7,1008.0,140.5,5.0,"Really lovely French restaurant! Showcases classic French dishes prepared with careful attention to flavor and technique. From the appetizers to the mains and desserts, everything is well-executed. The sauces are rich, the proteins are cooked perfectly, and the ingredients taste fresh. The atmosphere is elegant yet relaxed, and the staff are welcoming and knowledgeable. Great place for a date night or a special dinner with friends. Prices are on the higher side, but the quality and ambiance make it worthwhile.",W M,2026-01-16T13:51:13.675582918Z,4.0,"Beautiful plates but nothing truly blew me away apart from the service which was top notch. Loved the service and how attentive the waiters and staff were. As for the food the burrata was nice and refreshing, the pasta was good, but the scallops were unfortunately served cold and I would have preferred them more seared. The desserts were delicious.  I also thought the place itself was beautiful.",Lori Potvin,2025-11-09T07:54:58.437121732Z,5.0,We decided to come here from Mtl a la Table. I wanted to celebrate my best friend’s birthday. The atmosphere and decor is beautiful and very classy. There were bar seats facing the open kitchen but we opted for a sofa seat. The service was attentive and very friendly. The food was cooked to perfection and you can tell they used quality ingredients. This place would be perfect for dates too!,Vanessa Tran,2025-11-05T12:49:35.192794322Z,4.0,"Delicious French fine dining, I enjoyed the Hiramasa sashimi, Duck Confit Cromesquis, Slow Cooked Lamb with Nantes style vegetables, and the Molten Hazelnut and Maple Cake. It was quite the culinary experience I had when tasting these dishes. Service was awesome and the waiter was very attentive.",Spicy Mayo,2025-12-26T21:37:19.677960465Z,5.0,"Great restaurant that's inside the Le Germain Hotel. The breakfast is very tasty with generous portions. It is also clean, quiet and the staff are friendly.

Since we have a fairly large group staying here for a corporate event, sometimes the servers might be a bit overwhelmed. They remained patient and you just need to leave a little buffer time.

I enjoyed the Montréalaise bagel very much too!",F W,2025-07-24T21:41:16.124221433Z
ChIJkX--sSQbyUwRC5hZMIFlX8o,Tunnel Espresso Indigo,coffee_shop,"1500 Av. McGill College, Montréal, QC H3A 3J6, Canada",45.5023402,-73.5723526,4.1,33.0,41.5,5.0,"A bold, well-balanced iced latte gets even smoother and more enjoyable with a hint of cane sugar.",Crystal Y,2025-07-09T16:30:26.916672934Z,5.0,"We had a hot chocolate and pumpkin spike latte, it was delicious - well balanced and the pastries were yummy as well. The service was friendly and the atmosphere inside the indigo is perfect 👌🏻",Amélie Moritz,2025-10-19T16:46:43.717282519Z,4.0,Love this cute little coffee shop inside Indigo in Place Montreal Trust. I ordered the mocha and it was delicious! The spots to sit and work or read aren’t many but it’s a nice decor and the barista is very friendly.,Krystel El Koussa,2023-05-20T18:31:35.291128Z,1.0,"On November 1st 3pm, I ordered two cups of Earl Grey tea from the seller at the counter, but she gave us camellia tea instead. When I asked her to correct the order, she insisted it was Earl Grey, as if I couldn’t tell the difference, and suggested adding more water if I didn’t like the taste. Her friend standing nearby confirmed it was Earl Grey and offered to add milk. Despite paying, I left the tea on the counter because she refused to change it.",P M,2024-11-03T01:39:03.029932Z,5.0,"One of the best coffee in Montreal if not the best, place often has a few people playing piano, nonetheless it is often crowded and a bit understaffed",Mike Ambacher,2025-04-23T04:44:10.967636Z
ChIJmZDiK0QayUwRxEJn5QCMI8o,Cultures,restaurant,"1500 Av. McGill College, Montréal, QC H3A 3J6, Canada",45.50234,-73.572352,2.1,24.0,41.6,1.0,"Ordered 2 California bowl from them on Uber today and apparently they’re doing a buy one get one free deal to get rid of expired chicken meat fast. Chicken Meat tastes absolutely rotten and bitter I had to spit it out it’s disgusting. Not even exaggerating on the slightest because I’m a regular at cultures I know what their meat normally taste like.

When I reached out to them to let them know that they were serving expired meat the guy on the phone just kept deflecting the problem instead of addressing it by repeating the same thing to me about how they use fresh food everyday (BS) and at the end basically said nothing can be done

Highly unethical business.",Czy 925,2023-01-19T23:14:39.875323Z,5.0,"Had to place a large order of customized salad d bowls for my office. Not only was everything accurate, it was prepared quickly and great customer service. I feel the bad reviews are patrons just being finicky.
Cultures at Alexis Nihon should be avoided though, they don’t even have the proper menu.",Veronica Boggia,2022-07-12T16:10:57.421955Z,3.0,I ordered a veggie bowl which contained canned sweetened Peaches with rice and various veggies. There was balls made of dry peas. I felt back in 90s. Not very good. Balsamic dressing was faded out.,David Lareau,2022-09-28T21:10:30.321997Z,1.0,They’re doing a promotion buy one bowl get food poisoning for free😇this is one of the spot in mtl that you HAVE to visit if you’d like some free food poisoning ☺️☠️,Zhahha Ahahhab,2023-01-19T23:35:31.744317Z,2.0,Ordered on Doordash and the restaurant didn’t accept or reject the order for more than 30 minutes.,Aaron Li,2021-09-01T16:23:56.231484Z
ChIJmcWKdkQayUwRfBO4CQKZr-M,Café Humble Lion (McGill College),coffee_shop,"1204 Av. McGill College, Montréal, QC H3B 4J8, Canada",45.501556,-73.5707796,4.3,302.0,189.7,5.0,"Starting the day with this beautiful and great coffee!
Thank you for putting a smile on my face! 💗",Bahareh,2026-01-22T12:59:23.164750720Z,4.0,"Fresh out of the oven, the scones are excellent—warm, flaky, and full of flavor. The coffee is pretty solid too, making it a nice spot for a quick pick-me-up.",T Hom,2025-07-02T14:13:02.744532540Z,4.0,"This cute cafe in the heart of downtown Montreal has comfortable seating and a lovely window view to take your time to enjoy your coffee and snacks. The staff were super nice and efficient. There is a coffee menu with varied options. The cortado was excellent and velvety. I'm super curious about the maple latte so I'll be back for sure. Although I did some patrons working at the tables, the space is small and there were no visible outlets so it's really a place designed for sitting for 1 or 2 and enjoying the experience.",S Foo,2024-03-30T09:20:09.741291Z,5.0,"Cute coffee shop in the middle of the hectic Downtown.

These kind of places remind me of why it’s important to not only go to places like Starbucks. There are amazing small coffee shops all around, waiting for you! The coffee here was delicious and the barista was very nice and made me feel welcomed to stay. I wanted to work so I stayed long and there was no problem.

I recommend (like he did me) the Maple Latte and also I loved the Oatmeal Cookie!  So good I almost ate it before the photo haha
For those remote workers like me, the internet here was good: 30mbps aprox., considering there was almost 10 people more inside maybe using it.",Emilia Guidobono,2023-01-02T20:34:24.665179Z,5.0,"Here is definitely good coffee, lovely espresso and nice interior. Great harmony for your well deserved relax in the middle of the city. The service was nice, everything was prepared quickly, there was no problem with anything. There is enough space to sit. I can definitely recommend this place.",cokeys,2022-10-03T21:53:14.449510Z
ChIJn2jaDEQayUwRwUHJZpG8sbw,McDonald's,fast_food_restaurant,"1500 McGill College Ave LOCAL #025, Montreal, QC H3A 3J6, Canada",45.5019093,-73.57238629999999,3.2,434.0,85.2,5.0,"The staffs and services are very Good. 👌
I love this store in Montreal.
The Combo Big Mac, Fries, and Coke are not Bad at all! A little bit warmer than this.",Chan M.,2026-01-20T22:02:09.835726466Z,1.0,fries are so hard u cant even bite into them. totally unedible. working was slow and lazy. left our order unpacked for 5 minutes. person who served us didnt even say hello. just sat there with a disgusted look on her face. wouldnt even give this food to a pig.,mackenzie,2026-01-30T22:36:21.299662447Z,1.0,"Made a purchase on the mcdo app and got a notification saying that my order was ready. When I went to pick it up they said they couldn't make my breakfast sandwiches and made me wait for a manager to come. Once the manager came back, they offered that I order something else since they couldn't give me a refund. I picked other items on the menu and they refused to give me Mcnuggets even though my new balance was under the amount I paid since they weren't ""sandwiches."" When I changed my order to burgers, the manager got upset and decided she no longer wanted to serve me and told me to get a refun from the app. 30 minutes after the hassle, I left and checked online only to see that it was the restaurant chain that is supposed to give me a refund.",Queenie Lai,2026-01-27T00:03:27.025064187Z,3.0,"Unfortunately, we had a very bad experience at this McDonald’s.
We are currently on vacation and went for breakfast with my family and my sister-in-law’s family. When we tried to order several Happy Meals and kindly asked for some clarification so the children could better understand, the man at the counter responded in a very rude and aggressive manner.

We were quite surprised, as we always choose McDonald’s as a kid-friendly option when we travel. Sadly, this time was the opposite. Hopefully, action will be taken—this is not what we expect from a place like this.",FKTRAINER FITNESS,2025-06-30T14:29:47.119344872Z,4.0,"Good thing about this mcdonald is their fast service no bullshit at the cash register, you order, pay and receive in 2 to 3 minutes",james kloshteinjaghen,2026-01-08T15:17:35.427000726Z
ChIJn7Lo3scbyUwRSJs9GPKIif8,Cuisine Arya (Authentic South Indian),indian_restaurant,"1440 Rue Metcalfe Inside Les Cours Mont-Royal Shopping Centre, Niveau 1 Level M (Metro, Suite #113, Montréal, QC H3A 1T5, Canada",45.501059,-73.5732056,4.4,671.0,182.7,5.0,"I visited Cuisine Arya for lunch and ordered the breakfast combo—and I’m so glad I did. It came with a generous portion: a huge, crisp masala dosa, two soft and spongy idlis, and a perfectly fried medu vada, all served with tomato chutney, coconut chutney, and sambar I also requested a side of podi, and they happily brought it out with a smile—no extra charge.

Every single item was made fresh to order, and you can *taste* the difference. The dosa was golden and crispy, the vada was flavorful and had great texture, and the idlis were pillowy and clearly homemade. The coconut chutney was so good, I asked for two extra servings—and they gave them to me free of charge, which just shows how generous and customer-focused the staff is.

The people running the place are warm, genuine, and clearly passionate about what they do. This is the kind of spot that makes you feel at home while serving truly authentic, top-quality food. You’re getting unbeatable value for the price, and I’m already looking forward to my next visit.

Highly recommend Cuisine Arya to anyone craving real South Indian flavors!",Megha Rohamare,2025-07-14T02:26:39.658806883Z,3.0,"You genuinely make good food it tastes great. But the sad part is, you add so much artificial color to everything, and for what? Has any customer ever said the look is more important than the taste?Please stop adding unnecessary color. Stay authentic the real flavor is already there, this is specifically South Indian food must not have color. We have the best tastiest food.",Ramya Venkatesh,2025-08-19T19:37:17.165329052Z,5.0,"Yummy flavored food and well made Masala tea. Efficient and attentive service, varieties of fresh choices. Our service person was Raz, very friendly and professional. Indian students come here often to book a long term combo, we believe it’s a reliable Indian foodie place.",Helen Zhang,2025-08-05T18:31:29.893880020Z,5.0,"Absolutely impressed with this spot! The dosa, idly, and vada are seriously next-level, authentic flavors that totally transport you. The staff? Super attentive, even hooking us up with extra chutney when our plates were running low (major bonus points!). Sure, the vibe in the dining area could be a bit more pleasant, but honestly, the food is so incredible, you won't even care. A must-try for any food lover craving true South Indian eats in Montreal!",Vamsi Varanasi,2025-08-08T21:04:09.327754273Z,5.0,"Cuisine Arya blew us away! We had the shrimp curry and the lamb kothu, and both dishes were absolutely out of this world. The shrimp curry was rich, spicy perfection, and the lamb kothu was a bold, beautiful explosion of flavor and texture. You could truly taste the love in every bite. Y’all treated us like family god bless truly. The service was warm and welcoming, and the whole experience felt like a gift. Highly, highly recommend; this place is a downtown gem!",Gabriel De Civita,2025-05-06T22:38:35.358818Z
